,地域,都道府県,市町村名,自然・人文,種別名称,資源名称,資源ランク
1133,四国,高知,高知市,人文,神社・寺院・教会,竹林寺,B
1134,四国,高知,南国市,人文,神社・寺院・教会,（土佐）国分寺,B
1135,四国,高知,高知市,人文,神社・寺院・教会,土佐神社,B
1136,四国,高知,須崎市,人文,神社・寺院・教会,鳴無神社,B
1137,四国,高知,室戸市,人文,神社・寺院・教会,金剛頂寺,B
1138,四国,高知,室戸市,人文,神社・寺院・教会,最御崎寺,B
1139,四国,高知,日高村,人文,神社・寺院・教会,小村神社,B
1140,四国,高知,大豊町,人文,神社・寺院・教会,豊楽寺,B
1141,九州,福岡,太宰府市,人文,神社・寺院・教会,太宰府天満宮,A
1142,九州,福岡,添田町,人文,神社・寺院・教会,英彦山神宮,B
1143,九州,福岡,福岡市,人文,神社・寺院・教会,筥崎宮,B
1144,九州,福岡,宗像市,人文,神社・寺院・教会,宗像大社,B
1145,九州,福岡,福岡市,人文,神社・寺院・教会,香椎宮,B
1146,九州,福岡,福岡市,人文,神社・寺院・教会,住吉神社,B
1147,九州,福岡,太宰府市,人文,神社・寺院・教会,観世音寺,B
1148,九州,福岡,久留米市,人文,神社・寺院・教会,高良大社,B
1149,九州,福岡,福岡市,人文,神社・寺院・教会,聖福寺,B
1150,九州,佐賀,鹿島市,人文,神社・寺院・教会,祐徳稲荷神社,A
1151,九州,佐賀,多久市,人文,神社・寺院・教会,多久聖廟,B
1152,九州,長崎,長崎市,人文,神社・寺院・教会,大浦天主堂,A
1153,九州,長崎,新上五島町/平戸市,人文,神社・寺院・教会,長崎の教会群,A
1154,九州,長崎,平戸市,人文,神社・寺院・教会,平戸・田平の教会,B
1155,九州,長崎,長崎市,人文,神社・寺院・教会,大野教会堂,B
1156,九州,長崎,佐世保市,人文,神社・寺院・教会,黒島天主堂,B
1157,九州,長崎,対馬市,人文,神社・寺院・教会,万松院,B
1158,九州,長崎,長崎市,人文,神社・寺院・教会,崇福寺,B
1159,九州,長崎,長崎市,人文,神社・寺院・教会,浦上天主堂,B
1160,九州,熊本,天草市,人文,神社・寺院・教会,崎津・大江の教会,B
1161,九州,熊本,阿蘇市,人文,神社・寺院・教会,阿蘇神社,B
1162,九州,熊本,熊本市,人文,神社・寺院・教会,藤崎八幡宮,B
1163,九州,熊本,熊本市,人文,神社・寺院・教会,本妙寺,B
1164,九州,熊本,人吉市,人文,神社・寺院・教会,青井阿蘇神社,B
1165,九州,大分,宇佐市,人文,神社・寺院・教会,宇佐神宮,A
1166,九州,大分,国東市,人文,神社・寺院・教会,両子寺,B
1167,九州,宮崎,日南市,人文,神社・寺院・教会,鵜戸神宮,B
1168,九州,宮崎,宮崎市,人文,神社・寺院・教会,宮崎神宮,B
1169,九州,宮崎,宮崎市,人文,神社・寺院・教会,青島神社,B
1170,九州,鹿児島,鹿児島市,人文,神社・寺院・教会,照国神社,B
1171,九州,鹿児島,霧島市,人文,神社・寺院・教会,霧島神宮,B
1172,九州,沖縄,南城市,人文,神社・寺院・教会,斎場御嶽,A
1173,北海道,北海道,函館市,人文,城跡・城郭・宮殿,五稜郭,A
1174,北海道,北海道,松前町,人文,城跡・城郭・宮殿,松前城,B
1175,東北,青森,弘前市,人文,城跡・城郭・宮殿,弘前城,B
1176,東北,宮城,多賀城市,人文,城跡・城郭・宮殿,多賀城,B
1177,東北,宮城,仙台市,人文,城跡・城郭・宮殿,青葉城（青葉城公園）,B
1178,東北,福島,会津若松市,人文,城跡・城郭・宮殿,若松城（鶴ヶ城）,A
1179,東北,福島,二本松市,人文,城跡・城郭・宮殿,二本松城,B
1180,東北,福島,白河市,人文,城跡・城郭・宮殿,白河小峰城,B
1181,東京,東京,千代田区,人文,城跡・城郭・宮殿,江戸城跡,S
1182,南関東,神奈川,小田原市,人文,城跡・城郭・宮殿,小田原城,B
1183,北陸,新潟,新発田市,人文,城跡・城郭・宮殿,新発田城,B
1184,北陸,富山,富山市,人文,城跡・城郭・宮殿,富山城,B
1185,北陸,富山,高岡市,人文,城跡・城郭・宮殿,高岡城,B
1186,北陸,石川,金沢市,人文,城跡・城郭・宮殿,金沢城,B
1187,北陸,福井,坂井市,人文,城跡・城郭・宮殿,丸岡城,A
1188,東海,長野,松本市,人文,城跡・城郭・宮殿,松本城,A
1189,東海,長野,上田市,人文,城跡・城郭・宮殿,上田城,B
1190,東海,長野,長野市,人文,城跡・城郭・宮殿,松代城,B
1191,東海,長野,伊那市,人文,城跡・城郭・宮殿,高遠城,B
1192,東海,長野,小諸市,人文,城跡・城郭・宮殿,小諸城（懐古園）,B
1193,北陸,岐阜,恵那市,人文,城跡・城郭・宮殿,岩村城,B
1194,北陸,岐阜,郡上市,人文,城跡・城郭・宮殿,郡上八幡城,B
1195,北陸,岐阜,岐阜市,人文,城跡・城郭・宮殿,岐阜城,B
1196,東海,静岡,静岡市,人文,城跡・城郭・宮殿,駿府城,B
1197,東海,静岡,掛川市,人文,城跡・城郭・宮殿,掛川城,B
1198,東海,愛知,名古屋市,人文,城跡・城郭・宮殿,名古屋城,A
1199,東海,愛知,岡崎市,人文,城跡・城郭・宮殿,岡崎城,B
1200,東海,愛知,犬山市,人文,城跡・城郭・宮殿,犬山城,B
1201,南関西,三重,伊賀市,人文,城跡・城郭・宮殿,伊賀上野城,B
1202,北関西,滋賀,彦根市,人文,城跡・城郭・宮殿,彦根城,A
1203,北関西,滋賀,近江八幡市,人文,城跡・城郭・宮殿,安土城,B
1204,北関西,京都,京都市,人文,城跡・城郭・宮殿,桂離宮,S
1205,北関西,京都,京都市,人文,城跡・城郭・宮殿,京都御所,S
1206,北関西,京都,京都市,人文,城跡・城郭・宮殿,二条城,A
1207,南関西,大阪,大阪市,人文,城跡・城郭・宮殿,大阪城（大阪城公園）,A
1208,南関西,大阪,岸和田市,人文,城跡・城郭・宮殿,岸和田城,B
1209,中国,兵庫,姫路市,人文,城跡・城郭・宮殿,姫路城,S
1210,中国,兵庫,篠山市,人文,城跡・城郭・宮殿,篠山城,B
1211,中国,兵庫,赤穂市,人文,城跡・城郭・宮殿,赤穂城,B
1212,中国,兵庫,明石市,人文,城跡・城郭・宮殿,明石城,B
1213,南関西,和歌山,和歌山市,人文,城跡・城郭・宮殿,和歌山城,B
1214,中国,鳥取,鳥取市,人文,城跡・城郭・宮殿,鳥取城,B
1215,中国,鳥取,米子市,人文,城跡・城郭・宮殿,米子城,B
1216,中国,島根,松江市,人文,城跡・城郭・宮殿,松江城,A
1217,中国,島根,津和野町,人文,城跡・城郭・宮殿,津和野城,B
1218,中国,岡山,総社市,人文,城跡・城郭・宮殿,鬼ノ城,B
1219,中国,岡山,岡山市,人文,城跡・城郭・宮殿,岡山城,B
1220,中国,岡山,高梁市,人文,城跡・城郭・宮殿,備中松山城,B
1221,中国,岡山,津山市,人文,城跡・城郭・宮殿,津山城,B
1222,中国,広島,広島市,人文,城跡・城郭・宮殿,広島城,B
1223,中国,広島,福山市,人文,城跡・城郭・宮殿,福山城,B
1224,中国,山口,萩市,人文,城跡・城郭・宮殿,萩城,B
1225,中国,山口,岩国市,人文,城跡・城郭・宮殿,岩国城,B
1226,四国,徳島,徳島市,人文,城跡・城郭・宮殿,徳島城跡,B
1227,四国,香川,高松市,人文,城跡・城郭・宮殿,高松城,B
1228,四国,香川,丸亀市,人文,城跡・城郭・宮殿,丸亀城,B
1229,四国,愛媛,松山市,人文,城跡・城郭・宮殿,松山城,A
1230,四国,愛媛,宇和島市,人文,城跡・城郭・宮殿,宇和島城,B
1231,四国,愛媛,今治市,人文,城跡・城郭・宮殿,今治城,B
1232,四国,愛媛,大洲市,人文,城跡・城郭・宮殿,大洲城,B
1233,四国,高知,高知市,人文,城跡・城郭・宮殿,高知城,A
1234,九州,福岡,大野城市,人文,城跡・城郭・宮殿,大野城,B
1235,九州,福岡,福岡市,人文,城跡・城郭・宮殿,福岡城（大濠公園）,B
1236,九州,佐賀,唐津市,人文,城跡・城郭・宮殿,唐津城,B
1237,九州,長崎,島原市,人文,城跡・城郭・宮殿,島原城,B
1238,九州,長崎,平戸市,人文,城跡・城郭・宮殿,平戸城,B
1239,九州,長崎,南島原市,人文,城跡・城郭・宮殿,原城跡,B
1240,九州,熊本,熊本市,人文,城跡・城郭・宮殿,熊本城,A
1241,九州,熊本,山鹿市,人文,城跡・城郭・宮殿,鞠智城,B
1242,九州,熊本,人吉市,人文,城跡・城郭・宮殿,人吉城,B
1243,九州,大分,竹田市,人文,城跡・城郭・宮殿,岡城,B
1244,九州,宮崎,日南市,人文,城跡・城郭・宮殿,飫肥城,B
1245,九州,沖縄,那覇市,人文,城跡・城郭・宮殿,首里城（首里城公園）,A
1246,九州,沖縄,今帰仁村,人文,城跡・城郭・宮殿,今帰仁城,A
1247,九州,沖縄,北中城村,人文,城跡・城郭・宮殿,中城,B
1248,北海道,北海道,函館市,人文,集落・街,函館市元町末広町の街並み,A
1249,北海道,北海道,札幌市,人文,集落・街,すすきの,B
1250,北海道,北海道,函館市,人文,建造物,函館の石造り建造物と倉庫群,B
1251,東北,岩手,金ケ崎町,人文,集落・街,金ケ崎町城内諏訪小路,B
1252,東北,宮城,登米市,人文,集落・街,登米町の歴史的建造物群,B
1253,東北,秋田,仙北市,人文,集落・街,角館武家屋敷,A
1254,東北,山形,鶴岡市,人文,集落・街,羽黒山宿坊,B
1255,東北,福島,下郷町,人文,集落・街,大内宿,A
1256,東北,福島,喜多方市,人文,集落・街,喜多方蔵の街並み,B
1257,北関東,茨城,桜川市,人文,集落・街,桜川市真壁の街並み,B
1258,北関東,栃木,栃木市,人文,集落・街,巴波川の蔵屋敷,B
1259,南関東,埼玉,川越市,人文,集落・街,川越の街並み,A
1260,南関東,千葉,香取市,人文,集落・街,佐原の街並み,B
1261,東京,東京,渋谷区,人文,集落・街,原宿,S
1262,東京,東京,中央区,人文,集落・街,銀座通り,A
1263,東京,東京,台東区,人文,集落・街,合羽橋商店街の道具街,B
1264,東京,東京,千代田区,人文,集落・街,神田の古本屋街,B
1265,東京,東京,豊島区,人文,集落・街,巣鴨地蔵通り商店街,B
1266,東京,東京,新宿区,人文,集落・街,新大久保,B
1267,東京,東京,渋谷区,人文,集落・街,代官山,B
1268,東京,東京,港区,人文,集落・街,六本木,B
1269,東京,東京,渋谷区,人文,集落・街,渋谷,B
1270,東京,東京,豊島区,人文,集落・街,池袋,B
1271,東京,東京,千代田区,人文,集落・街,丸の内,B
1272,東京,東京,台東区/文京区,人文,集落・街,谷根千（谷中・根津・千駄木）,B
1273,東京,東京,台東区,人文,集落・街,秋葉原,B
1274,東京,東京,新宿区,人文,集落・街,新宿歌舞伎町,B
1275,東京,東京,檜原村,人文,集落・街,数馬の民家,B
1276,東京,東京,世田谷市,人文,年中行事（祭り・伝統行事）,世田谷ボロ市,B
1277,南関東,神奈川,横浜市,人文,集落・街,みなとみらい,B
1278,北陸,新潟,佐渡市,人文,集落・街,宿根木集落,B
1279,北陸,富山,南砺市,人文,集落・街,五箇山合掌造り集落,A
1280,北陸,富山,高岡市,人文,集落・街,高岡市山町筋の街並み,B
1281,北陸,富山,高岡市,人文,集落・街,高岡市金屋町の街並み,B
1282,北陸,石川,金沢市,人文,集落・街,金沢の武家屋敷,B
1283,北陸,石川,金沢市,人文,集落・街,金沢のひがし茶屋街,A
1284,北陸,石川,珠洲市/輪島市/能登町/穴水町,人文,集落・街,奥能登の黒瓦の集落群,A
1285,北陸,石川,加賀市,人文,集落・街,加賀東谷の街並み,B
1286,北陸,石川,加賀市,人文,集落・街,橋立町の船板住宅群,B
1287,北陸,福井,若狭町,人文,集落・街,若狭町熊川宿,B
1288,東海,長野,塩尻市,人文,集落・街,奈良井宿,B
1289,東海,長野,東御市,人文,集落・街,東御市海野宿,B
1290,東海,長野,南木曽町,人文,集落・街,妻籠宿,B
1291,東海,長野,小布施町,人文,集落・街,小布施の街並み,B
1292,北陸,岐阜,羽島市/海津市/愛西市/弥富市/桑名市/木曽岬町,人文,集落・街,木曽川の輪中集落,A
1293,北陸,岐阜,白川村,人文,集落・街,白川郷合掌造り集落,S
1294,北陸,岐阜,高山市,人文,集落・街,高山三町の街並み,A
1295,北陸,岐阜,恵那市,人文,集落・街,恵那市岩村町本通りの街並み,B
1296,北陸,岐阜,郡上市,人文,集落・街,郡上八幡湧水のまち,B
1297,北陸,岐阜,飛騨市,人文,集落・街,古川町屋と土蔵群,B
1298,北陸,岐阜,高山市,人文,郷土景観,宮川朝市,B
1299,南関西,三重,亀山市,人文,集落・街,関宿,B
1300,南関西,三重,松阪市,人文,集落・街,松阪の武家屋敷の街並み,B
1301,北関西,滋賀,東近江市,人文,集落・街,東近江市五個荘金堂の街並み,B
1302,北関西,滋賀,近江八幡市,人文,集落・街,近江八幡土蔵洋館群,B
1303,北関西,滋賀,大津市,人文,集落・街,坂本門前町の街並み,B
1304,北関西,滋賀,彦根市,人文,集落・街,彦根の街並み,B
1305,北関西,京都,京都市,人文,集落・街,祇園界隈,S
1306,北関西,京都,伊根町,人文,集落・街,伊根の舟屋群,A
1307,北関西,京都,南丹市,人文,集落・街,美山町北山村集落,A
1308,北関西,京都,京都市,人文,集落・街,産寧坂の街並み,A
1309,北関西,京都,京都市,人文,集落・街,上賀茂の街並み,B
1310,北関西,京都,京都市,人文,集落・街,嵯峨鳥居本門前町の街並み,B
1311,南関西,大阪,大阪市,人文,集落・街,道頓堀,A
1312,南関西,大阪,富田林市,人文,集落・街,富田林の街並み,B
1313,中国,兵庫,神戸市,人文,集落・街,神戸北野異人館群,A
1314,中国,兵庫,姫路市,人文,集落・街,家島の街並み,B
1315,中国,兵庫,神戸市,人文,集落・街,神戸市北野町山本通の街並み,B
1316,中国,兵庫,篠山市,人文,集落・街,篠山市福住の街並み,B
1317,中国,兵庫,神戸市,人文,建造物,メリケンパーク,B
1318,中国,兵庫,豊岡市,人文,集落・街,出石の街並み,B
1319,南関西,奈良,橿原市,人文,集落・街,今井町の街並み,A
1320,南関西,奈良,宇陀市,人文,集落・街,宇陀市松山の街並み,B
1321,南関西,奈良,大和郡山市,人文,集落・街,大和郡山の街並み,B
1322,南関西,奈良,奈良市,人文,集落・街,奈良町の街並み,B
1323,中国,島根,大田市,人文,集落・街,大森町の街並み,B
1324,中国,島根,津和野町,人文,集落・街,津和野の街並み,B
1325,中国,岡山,倉敷市,人文,集落・街,倉敷川畔の街並み,A
1326,中国,岡山,笠岡市,人文,集落・街,真鍋島の街並み,B
1327,中国,岡山,岡山市,人文,集落・街,吉備津の門前町,B
1328,中国,岡山,高梁市,人文,集落・街,吹屋の街並み,B
1329,中国,岡山,高梁市,人文,集落・街,高梁の街並み,B
1330,中国,岡山,津山市,人文,集落・街,津山市上ノ町の街並み,B
1331,中国,広島,福山市,人文,集落・街,鞆の街並み,B
1332,中国,広島,竹原市,人文,集落・街,竹原の街並み,B
